cluster_id,affiliation_variant,occurrence_count,sources,canonical_key,display_name,fingerprint_key,token_key,suggested_canonical,match_reason,priority,cluster_variant_count,cluster_total_occurrences,canonical_keys_differ,country_suffix_only,needs_review,confirmed_same,approved_canonical
C0188,Citizens of the Sea,4,delegates; delegates_raw; delegates_sanitized; map_locations,Citizens of the Sea,Citizens of the Sea,citizens of the sea,citizens sea,Citizens of the Sea,token_key,low,2,6,False,True,True,,
C0188,"Citizens of the Sea, New Zealand",2,delegates; delegates_raw,Citizens of the Sea,Citizens of the Sea,citizens of the sea,citizens sea,Citizens of the Sea,token_key,low,2,6,False,True,True,,
C0204,Coral Reef Conservation Program,4,delegates; delegates_raw; delegates_sanitized; map_locations,Coral Reef Conservation Program,Coral Reef Conservation Program,coral reef conservation program,conservation coral program reef,Coral Reef Conservation Program,token_key,low,2,6,False,True,True,,
C0204,"Coral Reef Conservation Program, United States",2,delegates; delegates_raw,Coral Reef Conservation Program,Coral Reef Conservation Program,coral reef conservation program,conservation coral program reef,Coral Reef Conservation Program,token_key,low,2,6,False,True,True,,
C0224,"Department of Biodiversity, Conservation and Attractions",4,delegates; delegates_raw; delegates_sanitized; map_locations,"Department of Biodiversity, Conservation and Attractions - Western Australia","Department of Biodiversity, Conservation and Attractions - Western Australia","department of biodiversity, conservation and attractions",attractions biodiversity conservation department,"Department of Biodiversity, Conservation and Attractions - Western Australia",token_key,low,2,6,False,True,True,,
C0224,"Department of Biodiversity, Conservation and Attractions, Australia",2,delegates; delegates_raw,"Department of Biodiversity, Conservation and Attractions - Western Australia","Department of Biodiversity, Conservation and Attractions - Western Australia","department of biodiversity, conservation and attractions",attractions biodiversity conservation department,"Department of Biodiversity, Conservation and Attractions - Western Australia",token_key,low,2,6,False,True,True,,
C0290,Hawai'i State Department of Land and Natural,4,delegates; delegates_raw; delegates_sanitized; map_locations,Hawai'i State Department of Land and Natural,Hawai'i State Department of Land and Natural,hawaii state department of land and natural,department hawaii land natural state,Hawai'i State Department of Land and Natural,token_key,low,2,6,False,True,True,,
C0290,"Hawai'i State Department of Land and Natural, United States",2,delegates; delegates_raw,Hawai'i State Department of Land and Natural,Hawai'i State Department of Land and Natural,hawaii state department of land and natural,department hawaii land natural state,Hawai'i State Department of Land and Natural,token_key,low,2,6,False,True,True,,
C0310,Institut de Recherche pour le Développement/Université de Bretagne Occidentale,4,geocode_cache; map_locations; speaker_profiles; speaker_profiles_cache,Institut de Recherche pour le Développement/Université de Bretagne Occidentale,Institut de Recherche pour le Développement/Université de Bretagne Occidentale,institut de recherche pour le developpement/universite de bretagne occidentale,bretagne de de developpement institut le occidentale pour recherche universite,Institut de Recherche pour le Développement/Université de Bretagne Occidentale,token_key,low,2,6,False,True,True,,
C0310,Institut de Recherche pour le Developpement/Universite de Bretagne Occidentale,2,map_locations; talks,Institut de Recherche pour le Développement/Université de Bretagne Occidentale,Institut de Recherche pour le Développement/Université de Bretagne Occidentale,institut de recherche pour le developpement/universite de bretagne occidentale,bretagne de de developpement institut le occidentale pour recherche universite,Institut de Recherche pour le Développement/Université de Bretagne Occidentale,token_key,low,2,6,False,True,True,,
C0312,Institut Halieutique et des Sciences Marines/University,4,delegates; delegates_raw; delegates_sanitized; map_locations,Institut Halieutique et des Sciences Marines/University,Institut Halieutique et des Sciences Marines/University,institut halieutique et des sciences marines/university,des et halieutique institut marines sciences university,Institut Halieutique et des Sciences Marines/University,token_key,low,2,6,False,True,True,,
C0312,"Institut Halieutique et des Sciences Marines/University, Madagascar",2,delegates; delegates_raw,Institut Halieutique et des Sciences Marines/University,Institut Halieutique et des Sciences Marines/University,institut halieutique et des sciences marines/university,des et halieutique institut marines sciences university,Institut Halieutique et des Sciences Marines/University,token_key,low,2,6,False,True,True,,
C0318,Institute of Paleobiology,4,delegates; delegates_raw; delegates_sanitized; map_locations,Institute of Paleobiology,Institute of Paleobiology,institute of paleobiology,institute paleobiology,Institute of Paleobiology,token_key,low,2,6,False,True,True,,
C0318,"Institute of Paleobiology, Poland",2,delegates; delegates_raw,Institute of Paleobiology,Institute of Paleobiology,institute of paleobiology,institute paleobiology,Institute of Paleobiology,token_key,low,2,6,False,True,True,,
C0395,Molecular Invertebrate Systematics & Ecology,4,delegates; delegates_raw; delegates_sanitized; map_locations,Molecular Invertebrate Systematics & Ecology,Molecular Invertebrate Systematics & Ecology,molecular invertebrate systematics & ecology,ecology invertebrate molecular systematics,Molecular Invertebrate Systematics & Ecology,token_key,low,2,6,False,True,True,,
C0395,"Molecular Invertebrate Systematics & Ecology, Japan",2,delegates; delegates_raw,Molecular Invertebrate Systematics & Ecology,Molecular Invertebrate Systematics & Ecology,molecular invertebrate systematics & ecology,ecology invertebrate molecular systematics,Molecular Invertebrate Systematics & Ecology,token_key,low,2,6,False,True,True,,
C0436,Ocean Gardener,4,delegates; delegates_raw; delegates_sanitized; map_locations,Ocean Gardener,Ocean Gardener,ocean gardener,gardener ocean,Ocean Gardener,token_key,low,2,6,False,True,True,,
C0436,"Ocean Gardener, Indonesia",2,delegates; delegates_raw,Ocean Gardener,Ocean Gardener,ocean gardener,gardener ocean,Ocean Gardener,token_key,low,2,6,False,True,True,,
C0472,Rare,4,delegates; delegates_raw; delegates_sanitized; map_locations,Rare,Rare,rare,rare,Rare,token_key,low,2,6,False,True,True,,
C0472,"Rare, Australia",2,delegates; delegates_raw,Rare,Rare,rare,rare,Rare,token_key,low,2,6,False,True,True,,
C0494,Saba Conservation Foundation,4,delegates; delegates_raw; delegates_sanitized; map_locations,Saba Conservation Foundation,Saba Conservation Foundation,saba conservation foundation,conservation foundation saba,Saba Conservation Foundation,token_key,low,2,6,False,True,True,,
C0494,"Saba Conservation Foundation, Netherlands",2,delegates; delegates_raw,Saba Conservation Foundation,Saba Conservation Foundation,saba conservation foundation,conservation foundation saba,Saba Conservation Foundation,token_key,low,2,6,False,True,True,,
C0506,Seokyeong University,4,delegates; delegates_raw; delegates_sanitized; map_locations,Seokyeong University,Seokyeong University,seokyeong university,seokyeong university,Seokyeong University,token_key,low,2,6,False,True,True,,
C0506,"Seokyeong University, South Korea",2,delegates; delegates_raw,Seokyeong University,Seokyeong University,seokyeong university,seokyeong university,Seokyeong University,token_key,low,2,6,False,True,True,,
C0563,United Nations Development Programme,4,delegates; delegates_raw; delegates_sanitized; map_locations,United Nations Development Programme,United Nations Development Programme,united nations development programme,development nations programme united,United Nations Development Programme,token_key,low,2,6,False,True,True,,
C0563,"United Nations Development Programme, Seychelles",2,delegates; delegates_raw,United Nations Development Programme,United Nations Development Programme,united nations development programme,development nations programme united,United Nations Development Programme,token_key,low,2,6,False,True,True,,
C0697,Yirrganydji Gurabana Aboriginal Corporation,4,delegates; delegates_raw; delegates_sanitized; map_locations,Yirrganydji Gurabana Aboriginal Corporation,Yirrganydji Gurabana Aboriginal Corporation,yirrganydji gurabana aboriginal corporation,aboriginal corporation gurabana yirrganydji,Yirrganydji Gurabana Aboriginal Corporation,token_key,low,2,6,False,True,True,,
C0697,"Yirrganydji Gurabana Aboriginal Corporation, Australia",2,delegates; delegates_raw,Yirrganydji Gurabana Aboriginal Corporation,Yirrganydji Gurabana Aboriginal Corporation,yirrganydji gurabana aboriginal corporation,aboriginal corporation gurabana yirrganydji,Yirrganydji Gurabana Aboriginal Corporation,token_key,low,2,6,False,True,True,,
C0134,Alfred Wegener Institute For Marine And Polar Research,3,delegates; delegates_raw; delegates_sanitized,Alfred Wegener Institute For Marine And Polar Research,Alfred Wegener Institute For Marine And Polar Research,alfred wegener institute for marine and polar research,alfred institute marine polar research wegener,Alfred Wegener Institute For Marine And Polar Research,token_key,low,2,5,False,True,True,,
C0134,"Alfred Wegener Institute For Marine And Polar Research, Germany",2,delegates; delegates_raw,Alfred Wegener Institute For Marine And Polar Research,Alfred Wegener Institute For Marine And Polar Research,alfred wegener institute for marine and polar research,alfred institute marine polar research wegener,Alfred Wegener Institute For Marine And Polar Research,token_key,low,2,5,False,True,True,,
C0138,American Samoa Community College & University of Hawaii,3,delegates; delegates_raw; delegates_sanitized,American Samoa Community College & University of Hawaii,American Samoa Community College & University of Hawaii,american samoa community college & university of hawaii,american college community hawaii samoa university,American Samoa Community College & University of Hawaii,token_key,low,2,5,False,True,True,,
C0138,"American Samoa Community College & University of Hawaii, American Samoa",2,delegates; delegates_raw,American Samoa Community College & University of Hawaii,American Samoa Community College & University of Hawaii,american samoa community college & university of hawaii,american college community hawaii samoa university,American Samoa Community College & University of Hawaii,token_key,low,2,5,False,True,True,,
C0147,Auxilia,3,delegates; delegates_raw; delegates_sanitized,Auxilia,Auxilia,auxilia,auxilia,Auxilia,token_key,low,2,5,False,True,True,,
C0147,"Auxilia, Italy",2,delegates; delegates_raw,Auxilia,Auxilia,auxilia,auxilia,Auxilia,token_key,low,2,5,False,True,True,,
C0148,Backpacker,3,delegates; delegates_raw; delegates_sanitized,Backpacker,Backpacker,backpacker,backpacker,Backpacker,token_key,low,2,5,False,True,True,,
C0148,"Backpacker, United States",2,delegates; delegates_raw,Backpacker,Backpacker,backpacker,backpacker,Backpacker,token_key,low,2,5,False,True,True,,
C0159,Boxfish Robotics,3,delegates; delegates_raw; delegates_sanitized,Boxfish Robotics,Boxfish Robotics,boxfish robotics,boxfish robotics,Boxfish Robotics,token_key,low,2,5,False,True,True,,
C0159,"Boxfish Robotics, New Zealand",2,delegates; delegates_raw,Boxfish Robotics,Boxfish Robotics,boxfish robotics,boxfish robotics,Boxfish Robotics,token_key,low,2,5,False,True,True,,
C0160,Boxfish Robotics Limited,3,delegates; delegates_raw; delegates_sanitized,Boxfish Robotics Limited,Boxfish Robotics Limited,boxfish robotics limited,boxfish limited robotics,Boxfish Robotics Limited,token_key,low,2,5,False,True,True,,
C0160,"Boxfish Robotics Limited, New Zealand",2,delegates; delegates_raw,Boxfish Robotics Limited,Boxfish Robotics Limited,boxfish robotics limited,boxfish limited robotics,Boxfish Robotics Limited,token_key,low,2,5,False,True,True,,
C0163,BRANCH Foundation,3,delegates; delegates_raw; delegates_sanitized,BRANCH Foundation,BRANCH Foundation,branch foundation,branch foundation,BRANCH Foundation,token_key,low,2,5,False,True,True,,
C0163,"BRANCH Foundation, Netherlands",2,delegates; delegates_raw,BRANCH Foundation,BRANCH Foundation,branch foundation,branch foundation,BRANCH Foundation,token_key,low,2,5,False,True,True,,
C0171,"California State University, Monterey Bay And Moss Landing Marine Laboratories",4,geocode_cache; map_locations; speaker_profiles; speaker_profiles_cache,"California State University, Monterey Bay And Moss Landing Marine Laboratories","California State University, Monterey Bay And Moss Landing Marine Laboratories","california state university, monterey bay and moss landing marine laboratories",bay california laboratories landing marine monterey moss state university,"California State University, Monterey Bay And Moss Landing Marine Laboratories",token_key,low,2,5,True,True,True,,
C0171,"California State University, Monterey Bay and Moss Landing Marine Laboratories",1,talks,"California State University, Monterey Bay and Moss Landing Marine Laboratories","California State University, Monterey Bay and Moss Landing Marine Laboratories","california state university, monterey bay and moss landing marine laboratories",bay california laboratories landing marine monterey moss state university,"California State University, Monterey Bay And Moss Landing Marine Laboratories",token_key,low,2,5,True,True,True,,
